,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,City,CountyName,Metro,NumBeds,RegionName,SizeRank,State
58,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,1350.0,1350.0,1300.0,1325.0,1295.0,1295.0,1325.0,1300.0,1350.0,1390.0,1390.0,1400.0,1400.0,1390.0,1395.0,1395.0,1395.0,1370.0,1350.0,1375.0,1375.0,1375.0,1500.0,1475.0,1450.0,1500.0,1450.0,1412.5,1400.0,1400.0,1400.0,1412.5,1449.5,1450.0,1495.0,1525.0,1545.0,1550.0,1575.0,1550.0,1550.0,1575.0,1575.0,1562.5,1550.0,1595.0,1612.0,1600.0,1635.0,1625.0,1625.0,1600.0,1600.0,1600.0,1600.0,1650.0,1650.0,1650.0,1687.5,1650.0,1745.0,1750.0,1725.0,1695.0,1700.0,1700.0,1675.0,1700.0,1700.0,1700.0,1700.0,1675.0,1700.0,1700.0,1700.0,1700.0,1750.0,1775.0,1750.0,1750.0,1750.0,1737.5,1700.0,1750.0,1750.0,1750.0,1750.0,New York,Queens,New York-Newark-Jersey City,1,Murray Hill,59,NY
63,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1400.0,1487.5,1580.0,1550.0,1500.0,1500.0,1525.0,1500.0,1495.0,1537.5,1600.0,1550.0,1550.0,1550.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1650.0,1625.0,1625.0,1600.0,1620.0,1625.0,1650.0,1725.0,1750.0,1795.0,1725.0,1699.0,1675.0,1700.0,1700.0,1725.0,1749.0,1750.0,1750.0,1775.0,1775.0,1800.0,1800.0,1797.0,1785.0,1800.0,1800.0,1850.0,1850.0,1899.0,1882.5,1885.0,1875.0,1875.0,1825.0,1800.0,1850.0,1870.0,1895.0,1875.0,1900.0,1950.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1850.0,1875.0,1850.0,1875.0,1875.0,1875.0,1875.0,1875.0,1850.0,1875.0,1875.0,1850.0,1825.0,1825.0,1850.0,1850.0,1850.0,1850.0,1875.0,1850.0,1875.0,1850.0,New York,Queens,New York-Newark-Jersey City,1,Forest Hills,64,NY
66,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1999.0,1800.0,1799.0,1800.0,1787.5,1750.0,1797.0,1750.0,1700.0,1732.5,1742.5,1850.0,1850.0,1870.0,2000.0,1990.0,1950.0,1775.0,1800.0,1800.0,1850.0,1850.0,1900.0,2000.0,New York,Queens,New York-Newark-Jersey City,1,Ridgewood,67,NY
68,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.5,2495.0,2595.0,2395.0,2400.0,2450.0,2400.0,2450.0,2450.0,2500.0,2595.0,2600.0,2695.0,2700.0,2695.0,2695.0,2700.0,2700.0,2695.0,2600.0,2600.0,2650.0,2700.0,2700.0,2620.0,2600.0,2600.0,2650.0,2650.0,2675.0,2695.0,2600.0,2600.0,2695.0,2650.0,2650.0,2650.0,2675.0,2695.0,2695.0,2695.0,2700.0,2700.0,2895.0,2839.5,2850.0,2795.0,2700.0,2800.0,2800.0,2800.0,2795.0,2795.0,2700.0,2795.0,2790.0,2800.0,2850.0,2895.0,2850.0,2825.0,2850.0,2870.0,2870.0,2895.0,2895.0,2895.0,2800.0,2850.0,2800.0,2800.0,2800.0,2800.0,2750.0,2891.5,2800.0,2850.0,2850.0,2800.0,2795.0,2800.0,2750.0,2700.0,2700.0,2795.0,2773.0,2800.0,2795.0,2799.5,2795.0,2795.0,2800.0,2705.0,2750.0,New York,New York,New York-Newark-Jersey City,1,East Village,69,NY
70,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2100.0,2000.0,2150.0,2100.0,2100.0,2200.0,2200.0,2300.0,2300.0,2395.0,2300.0,2350.0,2400.0,2400.0,2425.0,2400.0,2200.0,2250.0,2300.0,2300.0,2262.5,2500.0,2450.0,2500.0,2500.0,2500.0,2450.0,2450.0,2400.0,2400.0,2500.0,2490.0,2500.0,2500.0,2500.0,2650.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2475.0,2450.0,2450.0,2450.0,2500.0,2450.0,2450.0,2425.0,2500.0,2449.0,2400.0,2570.0,2500.0,2500.0,2450.0,2500.0,2500.0,2482.5,2500.0,2483.0,2450.0,2400.0,2400.0,2450.0,2400.0,2429.5,2500.0,2500.0,2500.0,2499.0,2562.5,2600.0,New York,Kings,New York-Newark-Jersey City,1,Park Slope,71,NY
71,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1550.0,1550.0,1550.0,1550.0,1500.0,1495.0,1495.0,1495.0,1550.0,1600.0,1625.0,1500.0,1495.0,1550.0,1550.0,1550.0,1550.0,1500.0,1495.0,1500.0,1590.0,1600.0,1550.0,1595.0,1550.0,1595.0,1600.0,1650.0,1650.0,1695.0,1700.0,1650.0,1650.0,1700.0,1700.0,1700.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1775.0,1800.0,1800.0,1800.0,1800.0,1800.0,1825.0,1825.0,1825.0,1820.0,1825.0,1800.0,1800.0,1800.0,1750.0,1800.0,1712.5,1800.0,1725.0,1800.0,1722.0,1750.0,1742.0,1737.5,1750.0,1750.0,1741.0,1750.0,1743.0,1700.0,1728.0,1795.0,1800.0,1800.0,1795.0,1762.0,1764.0,1764.0,1750.0,1750.0,New York,Queens,New York-Newark-Jersey City,1,Jackson Heights,72,NY
74,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.0,1250.0,1250.0,1250.0,1250.0,1250.0,1225.0,1200.0,1195.0,1200.0,1225.0,1200.0,1200.0,1250.0,1250.0,1275.0,1295.0,1295.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1325.0,1350.0,1350.0,1375.0,1370.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1375.0,1400.0,1450.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1449.5,1450.0,1450.0,1475.0,1500.0,1500.0,1525.0,1550.0,1550.0,1550.0,1550.0,1525.0,1550.0,1500.0,1542.0,1550.0,1600.0,1550.0,1585.0,1580.0,1550.0,1600.0,1650.0,1592.5,1600.0,1575.0,1575.0,1575.0,1595.0,1558.0,1562.5,1550.0,1575.0,1595.0,1649.5,1595.0,1649.0,1565.0,1550.0,1625.0,1637.5,1675.0,1700.0,New York,Kings,New York-Newark-Jersey City,1,Midwood,75,NY
75,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,1312.5,1275.0,1284.0,1250.0,1232.5,1200.0,1200.0,1275.0,1262.5,1300.0,1300.0,1350.0,1350.0,1325.0,1325.0,1359.5,1359.5,1297.5,1325.0,1350.0,1375.0,1375.0,1363.0,1375.0,1375.0,1300.0,1410.0,1417.5,1400.0,1395.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1495.0,1500.0,1499.0,1500.0,1500.0,1500.0,1492.5,1525.0,1525.0,1500.0,1550.0,1550.0,1550.0,1500.0,1550.0,1550.0,1500.0,1500.0,1550.0,1675.0,1600.0,1600.0,1650.0,1600.0,1600.0,1600.0,1625.0,1625.0,1599.0,1550.0,1599.0,1625.0,1675.0,1625.0,1600.0,1600.0,1600.0,1600.0,1637.5,1600.0,1625.0,1600.0,New York,Kings,New York-Newark-Jersey City,1,Gravesend,76,NY
77,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,1225.0,1200.0,1250.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1212.5,1237.5,1250.0,1250.0,1250.0,1250.0,1237.5,1262.5,1250.0,1250.0,1275.0,1287.5,1275.0,1275.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1320.0,1320.0,1325.0,1350.0,1350.0,1395.0,1375.0,1350.0,1350.0,1400.0,1400.0,1400.0,1400.0,1495.0,1400.0,1450.0,1425.0,1425.0,1425.0,1500.0,1500.0,1500.0,1499.0,1562.5,1500.0,1500.0,1500.0,1595.0,1500.0,1500.0,1575.0,1550.0,1500.0,1500.0,1500.0,1500.0,1525.0,1600.0,1600.0,1599.5,1600.0,1550.0,1550.0,1550.0,1575.0,1575.0,1575.0,New York,Kings,New York-Newark-Jersey City,1,Bath Beach,78,NY
81,,,,0.0,0.0,0.0,0.0,0.0,3095.0,3195.0,3050.0,2997.5,2700.0,2795.0,2750.0,2800.0,2850.0,2900.0,2900.0,2900.0,2900.0,2995.0,2900.0,2901.0,2950.0,2985.0,2995.0,3000.0,3050.0,3097.5,3100.0,3100.0,3115.0,3185.0,3095.0,3095.0,3095.0,3065.0,3100.0,3170.0,3095.0,3095.0,3100.0,3100.0,3095.0,3100.0,3100.0,3095.0,3100.0,3100.0,3100.0,3175.0,3150.0,3445.0,3378.0,3350.0,3331.0,3331.0,3331.0,3300.0,3318.5,3314.0,3330.0,3307.0,3300.0,3314.0,3295.0,3314.0,3314.0,3300.0,3295.0,3295.0,3300.0,3300.0,3300.0,3314.0,3350.0,3314.0,3350.0,3300.0,3300.0,3295.0,3300.0,3295.0,3327.5,3325.5,3314.0,3300.0,3295.0,3295.0,3347.0,3330.0,3314.0,3250.0,3250.0,3295.0,3309.5,3314.0,3308.0,3350.0,3350.0,3314.0,3314.0,3325.0,New York,New York,New York-Newark-Jersey City,1,Gramercy,82,NY
83,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.0,1815.0,2000.0,1970.0,1823.0,1749.5,1650.0,1545.0,1475.0,1462.5,1600.0,1750.0,1600.0,1600.0,1870.0,1897.5,1867.5,1600.0,1665.0,1625.0,Jersey City,Hudson,New York-Newark-Jersey City,1,The Heights,84,NJ
84,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,975.0,975.0,965.0,999.0,1050.0,1000.0,975.0,1000.0,1050.0,1100.0,1087.5,1050.0,1100.0,1100.0,1150.0,1150.0,1150.0,1150.0,1150.0,1150.0,1175.0,1200.0,1150.0,1150.0,1185.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1250.0,1300.0,1300.0,1285.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1350.0,1300.0,1300.0,1325.0,1300.0,1300.0,1300.0,1350.0,1350.0,1300.0,1350.0,1350.0,1350.0,1362.5,1397.5,1400.0,1425.0,1400.0,1400.0,1325.0,1395.0,1450.0,1475.0,1450.0,1450.0,1450.0,1450.0,1450.0,1400.0,1425.0,1450.0,1500.0,1450.0,New York,Bronx,New York-Newark-Jersey City,1,Tremont,85,NY
89,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,1350.0,1350.0,1385.0,1375.0,1400.0,1335.0,1345.0,1350.0,1400.0,1390.0,1400.0,1450.0,1500.0,1500.0,1537.5,1500.0,1500.0,1500.0,1500.0,1512.5,1500.0,1575.0,1575.0,1600.0,1725.0,1625.0,1695.0,1797.5,1800.0,1675.0,1750.0,1875.0,1875.0,1750.0,1750.0,1600.0,1600.0,1600.0,1600.0,1634.0,1590.0,1595.0,1700.0,1700.0,1800.0,1850.0,1800.0,1700.0,1795.0,1800.0,1899.5,1900.0,1850.0,1800.0,1850.0,1785.0,1775.0,1800.0,1850.0,1800.0,1795.0,1825.0,2150.0,1975.0,1800.0,1750.0,1738.0,1750.0,1750.0,1765.0,1950.0,1887.5,1812.5,1705.0,1737.5,1775.0,1750.0,1775.0,1945.5,1892.0,1824.5,1762.5,1800.0,1874.5,1850.0,1950.0,New York,Kings,New York-Newark-Jersey City,1,Kensington,90,NY
95,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,950.0,962.5,975.0,987.5,1000.0,1000.0,1000.0,1050.0,1050.0,1012.5,1000.0,1000.0,1000.0,1020.0,1050.0,1050.0,1050.0,1100.0,1100.0,1100.0,1100.0,1100.0,1137.5,1100.0,1150.0,1100.0,1150.0,1195.0,1200.0,1200.0,1200.0,1200.0,1250.0,1200.0,1250.0,1250.0,1250.0,1253.0,1253.0,1273.5,1250.0,1295.0,1300.0,1300.0,1350.0,1380.0,1395.0,1400.0,1400.0,1400.0,1400.0,1400.0,1350.0,1385.0,1400.0,1400.0,1450.0,1462.5,1400.0,1400.0,1450.0,1400.0,1425.0,1450.0,1450.0,1495.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1470.0,1495.0,1450.0,1450.0,1450.0,New York,Bronx,New York-Newark-Jersey City,1,Bedford Park,96,NY
97,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1500.0,1525.0,1600.0,1650.0,1650.0,1650.0,1650.0,1625.0,1600.0,1600.0,1587.5,1600.0,1600.0,1600.0,1600.0,1600.0,1650.0,1650.0,1672.5,1600.0,New York,Queens,New York-Newark-Jersey City,1,Maspeth,98,NY
98,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,1350.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1350.0,1350.0,1350.0,1350.0,1350.0,1300.0,1375.0,1375.0,1375.0,1350.0,1350.0,1350.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1430.0,1425.0,1425.0,1450.0,1475.0,1475.0,1475.0,1475.0,1450.0,1450.0,1450.0,1450.0,1480.0,1500.0,1500.0,1475.0,1500.0,1500.0,1500.0,1500.0,1550.0,1525.0,1550.0,1550.0,1600.0,1600.0,1595.0,1550.0,1550.0,1600.0,1600.0,1600.0,1550.0,1600.0,1600.0,1600.0,1636.5,1600.0,1625.0,1650.0,1697.0,1650.0,1600.0,1600.0,1600.0,1600.0,1650.0,1600.0,1600.0,1649.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,1700.0,1650.0,1700.0,1700.0,New York,Kings,New York-Newark-Jersey City,1,Bay Ridge,99,NY
99,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,975.0,975.0,975.0,982.5,982.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1020.0,1000.0,1050.0,1050.0,1050.0,1050.0,1100.0,1100.0,1100.0,1100.0,1099.5,1099.0,1050.0,1057.5,1125.0,1100.0,1100.0,1125.0,1125.0,1125.0,1150.0,1150.0,1199.0,1200.0,1200.0,1152.5,1150.0,1175.0,1246.5,1208.0,1250.0,1249.0,1200.0,1235.0,1299.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1281.0,1300.0,1300.0,1325.0,1350.0,1300.0,1350.0,1350.0,1400.0,1400.0,1400.0,1400.0,1400.0,1375.0,1400.0,1400.0,1400.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1425.0,1450.0,1450.0,1449.0,New York,Bronx,New York-Newark-Jersey City,1,University Heights,100,NY
105,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,1425.0,1415.0,1437.5,1425.0,1525.0,1495.0,1500.0,1485.0,1475.0,1475.0,1495.0,1495.0,1500.0,1450.0,1500.0,1475.0,1500.0,1475.0,1500.0,1525.0,1525.0,1545.0,1525.0,1550.0,1625.0,1650.0,1612.5,1600.0,1595.0,1550.0,1650.0,1700.0,1750.0,1750.0,1700.0,1700.0,1700.0,1650.0,1700.0,1725.0,1695.0,1695.0,1725.0,1750.0,1695.0,1700.0,1700.0,1725.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1749.0,1750.0,1750.0,1700.0,1700.0,1725.0,1750.0,1750.0,1667.5,1700.0,1750.0,1775.0,1700.0,1700.0,1725.0,1700.0,1700.0,1700.0,1750.0,1700.0,1675.0,1650.0,1690.0,1660.0,1660.0,1750.0,1782.5,1775.0,1750.0,1720.0,1725.0,1700.0,New York,Queens,New York-Newark-Jersey City,1,Woodside,106,NY
106,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.0,1395.0,1375.0,1385.0,1400.0,1495.0,1537.5,1500.0,1500.0,1525.0,1450.0,1500.0,1497.5,1477.5,1500.0,1525.0,1525.0,1550.0,1500.0,1550.0,1550.0,1550.0,1537.5,1585.0,1525.0,1550.0,1550.0,1600.0,1600.0,1645.0,1600.0,1600.0,1600.0,1595.0,1550.0,1560.0,1595.0,1600.0,1600.0,1650.0,1695.0,1650.0,1700.0,1700.0,1700.0,1695.0,1685.0,1699.5,1665.0,1654.0,1685.0,1675.0,1685.0,1750.0,1750.0,1734.5,1750.0,1700.0,1700.0,1750.0,1749.5,1697.5,1712.5,1750.0,1700.0,1700.0,1700.0,1750.0,1700.0,1750.0,1774.5,1750.0,1770.0,1770.0,1750.0,1770.0,1825.0,1805.5,1750.0,1775.0,1750.0,1750.0,1750.0,1875.0,1850.0,1850.0,1900.0,1895.0,1862.5,1800.0,1795.0,New York,New York,New York-Newark-Jersey City,1,Hamilton Heights,107,NY
109,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,1497.5,1525.0,1550.0,1450.0,1500.0,1495.0,1495.0,1495.0,1500.0,1500.0,1500.0,1500.0,1500.0,1400.0,1400.0,1400.0,1500.0,1600.0,1600.0,1600.0,1425.0,1450.0,1550.0,1537.5,1550.0,1600.0,1600.0,1600.0,1600.0,1650.0,1650.0,1650.0,1600.0,1600.0,1575.0,1672.5,1650.0,1750.0,1700.0,1728.0,1650.0,1650.0,1697.5,1690.0,1750.0,1750.0,1795.0,1700.0,1795.0,1785.0,1775.0,1750.0,1700.0,1700.0,1700.0,1700.0,1775.0,1720.0,1750.0,1799.0,1845.0,New York,Queens,New York-Newark-Jersey City,1,Bayside,110,NY
114,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1195.0,1195.0,1195.0,1200.0,1199.0,1200.0,1200.0,1200.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1295.0,1295.0,1275.0,1295.0,Jersey City,Hudson,New York-Newark-Jersey City,1,Greenville,115,NJ
115,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.5,2700.0,3000.0,3000.0,3095.0,2975.0,2995.0,3000.0,3052.5,3150.0,3399.5,3300.0,3400.0,3332.5,3300.0,3300.0,3397.5,3300.0,3362.5,3350.0,3325.0,3300.0,3350.0,3300.0,3300.0,3295.0,3300.0,3400.0,3350.0,3300.0,3395.0,3400.0,3490.0,3495.0,3395.0,3400.0,3400.0,3320.0,3375.0,3350.0,3400.0,3425.0,3650.0,3695.0,3790.0,3700.0,3600.0,3700.0,3795.0,3750.0,3750.0,3800.0,3780.0,3700.0,3646.0,3700.0,3700.0,3787.5,3650.0,3650.0,3750.0,3700.0,3700.0,3650.0,3780.0,3795.0,3590.0,3700.0,3600.0,3550.0,3695.0,3600.0,3579.0,3695.0,3765.0,3815.5,3850.0,3795.0,3750.0,3756.5,3795.0,3795.0,3795.0,3750.0,3850.0,3837.0,3882.5,3817.5,3795.0,3795.0,3780.0,3900.0,3900.0,New York,New York,New York-Newark-Jersey City,1,Chelsea,116,NY
116,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1025.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1050.0,1095.0,1098.0,1050.0,1015.0,1100.0,1150.0,1200.0,1175.0,1125.0,1150.0,1150.0,1100.0,1100.0,1100.0,1100.0,1150.0,1150.0,1150.0,1150.0,1175.0,1200.0,1195.0,1185.0,1195.0,1172.0,1200.0,1200.0,1250.0,1275.0,1250.0,1250.0,1300.0,1350.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1347.5,1375.0,1350.0,1350.0,1400.0,1385.0,1350.0,1395.0,1397.5,1375.0,1400.0,1450.0,1450.0,1422.5,1395.0,1400.0,1400.0,1400.0,1450.0,1450.0,1500.0,1500.0,1450.0,1497.5,1550.0,1550.0,1550.0,1650.0,New York,Bronx,New York-Newark-Jersey City,1,Fordham,117,NY
120,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,1475.0,1475.0,1500.0,1525.0,1545.0,1550.0,1550.0,1550.0,1600.0,1575.0,1625.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1575.0,1625.0,1625.0,1625.0,1600.0,1650.0,1650.0,1650.0,1650.0,1695.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1800.0,1800.0,1850.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1875.0,1900.0,1900.0,1900.0,1900.0,1950.0,1900.0,1950.0,1962.5,1995.0,1950.0,2000.0,1900.0,1900.0,1900.0,1950.0,2050.0,2050.0,2000.0,1875.0,1950.0,1800.0,1800.0,1800.0,1865.0,1850.0,1850.0,1800.0,1800.0,1800.0,1825.0,1875.0,1875.0,1875.0,1820.0,1812.5,1850.0,1800.0,1849.5,1800.0,1850.0,New York,Queens,New York-Newark-Jersey City,1,Sunnyside,121,NY
123,,,,0.0,0.0,0.0,0.0,3422.5,3035.0,2950.0,2950.0,2800.0,2875.0,2850.0,2897.5,2995.0,2995.0,2912.5,2950.0,2950.0,2995.0,3000.0,3000.0,3000.0,3000.0,3100.0,3150.0,3100.0,3100.0,3195.0,3195.0,3100.0,3250.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3350.0,3300.0,3350.0,3350.0,3400.0,3400.0,3400.0,3400.0,3400.0,3275.0,3300.0,3350.0,3395.0,3350.0,3300.0,3400.0,3395.0,3450.0,3300.0,3295.0,3250.0,3297.5,3450.0,3500.0,3492.5,3400.0,3400.0,3400.0,3399.5,3350.0,3350.0,3300.0,3250.0,3297.5,3262.5,3395.0,3395.0,3350.0,3300.0,3300.0,3400.0,3395.0,3350.0,3350.0,3395.0,3400.0,3400.0,3385.0,3400.0,3334.0,3300.0,3300.0,3450.0,3450.0,3400.0,3372.5,3397.0,3395.0,3400.0,3425.0,New York,New York,New York-Newark-Jersey City,1,Greenwich Village,124,NY
